N,d,l,o,r,m,estimate,target
1000,2,0.75,1.0,90,Sfit,0.012751584712216458,0.0
500,3,0.75,1.0,90,Sfit,0.04973145693282734,0.0
1000,3,0.75,1.0,90,Sfit,0.11751649491001749,0.0
500,4,0.75,1.0,90,Sfit,0.24105541650509804,0.0
1000,4,0.75,1.0,90,Sfit,-0.04627455380900968,0.0
500,1,1.75,1.0,90,Sfit,-0.028724410636244917,0.0
1000,1,1.75,1.0,90,Sfit,0.007976111816664046,0.0
500,2,1.75,1.0,90,Sfit,-0.04301541615066154,0.0
1000,2,1.75,1.0,90,Sfit,0.037596477167166416,0.0
500,3,1.75,1.0,90,Sfit,0.20823304598219702,0.0
1000,3,1.75,1.0,90,Sfit,0.0682645131590333,0.0
500,4,1.75,1.0,90,Sfit,0.42820356234302237,0.0
1000,4,1.75,1.0,90,Sfit,0.12497817332730662,0.0
500,1,0.75,1.4142135623730951,90,Sfit,0.029444441572100594,0.0
1000,1,0.75,1.4142135623730951,90,Sfit,0.01583189048281878,0.0
500,2,0.75,1.4142135623730951,90,Sfit,-0.2443590526617565,0.0
1000,2,0.75,1.4142135623730951,90,Sfit,0.023474281897805278,0.0
500,3,0.75,1.4142135623730951,90,Sfit,0.3430977454558417,0.0
1000,3,0.75,1.4142135623730951,90,Sfit,Inf,0.0
500,4,0.75,1.4142135623730951,90,Sfit,0.11704138887893994,0.0
1000,4,0.75,1.4142135623730951,90,Sfit,0.1914455195904484,0.0
500,1,1.75,1.4142135623730951,90,Sfit,-0.03919499168235069,0.0
1000,1,1.75,1.4142135623730951,90,Sfit,-0.1602599326263593,0.0
500,2,1.75,1.4142135623730951,90,Sfit,-0.10674431863942299,0.0
1000,2,1.75,1.4142135623730951,90,Sfit,-0.13334149933846573,0.0
500,3,1.75,1.4142135623730951,90,Sfit,0.048045646255460796,0.0
1000,3,1.75,1.4142135623730951,90,Sfit,0.1006286673631753,0.0
500,4,1.75,1.4142135623730951,90,Sfit,0.06692009218546241,0.0
1000,4,1.75,1.4142135623730951,90,Sfit,0.006900903523697207,0.0
500,1,0.75,1.0,91,Sfit,-0.023995047586855504,0.0
1000,1,0.75,1.0,91,Sfit,-0.06316810588386146,0.0
500,2,0.75,1.0,91,Sfit,-0.11991641869897372,0.0
1000,2,0.75,1.0,91,Sfit,0.0486990570690321,0.0
500,3,0.75,1.0,91,Sfit,0.2936404505688193,0.0
1000,3,0.75,1.0,91,Sfit,-0.03248053075815468,0.0
500,4,0.75,1.0,91,Sfit,-0.16966303455925522,0.0
1000,4,0.75,1.0,91,Sfit,-0.06270187063262307,0.0
500,1,1.75,1.0,91,Sfit,0.023140767755279575,0.0
1000,1,1.75,1.0,91,Sfit,0.017584478233039668,0.0
500,2,1.75,1.0,91,Sfit,0.015528964271888723,0.0
1000,2,1.75,1.0,91,Sfit,-0.028831272872586466,0.0
500,3,1.75,1.0,91,Sfit,0.30610914512394855,0.0
1000,3,1.75,1.0,91,Sfit,0.1683974219793276,0.0
500,4,1.75,1.0,91,Sfit,-0.12454149583933807,0.0
1000,4,1.75,1.0,91,Sfit,0.003855235807134549,0.0
500,1,0.75,1.4142135623730951,91,Sfit,-0.05399483710026291,0.0
1000,1,0.75,1.4142135623730951,91,Sfit,0.08520786189879975,0.0
500,2,0.75,1.4142135623730951,91,Sfit,-0.04554146574558014,0.0
1000,2,0.75,1.4142135623730951,91,Sfit,0.1333195451882487,0.0
500,3,0.75,1.4142135623730951,91,Sfit,0.02489019885712329,0.0
1000,3,0.75,1.4142135623730951,91,Sfit,0.18272082155827862,0.0
500,4,0.75,1.4142135623730951,91,Sfit,-0.027414120268061365,0.0
1000,4,0.75,1.4142135623730951,91,Sfit,0.08183155776761157,0.0
500,1,1.75,1.4142135623730951,91,Sfit,0.038241818879122313,0.0
1000,1,1.75,1.4142135623730951,91,Sfit,0.02130855651262692,0.0
500,2,1.75,1.4142135623730951,91,Sfit,-0.07815240639663625,0.0
1000,2,1.75,1.4142135623730951,91,Sfit,0.11879576677408944,0.0
500,3,1.75,1.4142135623730951,91,Sfit,0.28877469308363835,0.0
1000,3,1.75,1.4142135623730951,91,Sfit,0.22940519031574885,0.0
500,4,1.75,1.4142135623730951,91,Sfit,-0.0008841497588948609,0.0
1000,4,1.75,1.4142135623730951,91,Sfit,0.14288686889644164,0.0
500,1,0.75,1.0,92,Sfit,-0.1614483464905613,0.0
1000,1,0.75,1.0,92,Sfit,0.09072646578222644,0.0
500,2,0.75,1.0,92,Sfit,0.0068495604600332625,0.0
1000,2,0.75,1.0,92,Sfit,0.007807820616035369,0.0
500,3,0.75,1.0,92,Sfit,0.3106275613854982,0.0
1000,3,0.75,1.0,92,Sfit,0.14096093714267122,0.0
500,4,0.75,1.0,92,Sfit,0.015879748701151622,0.0
1000,4,0.75,1.0,92,Sfit,-0.0562275835811933,0.0
500,1,1.75,1.0,92,Sfit,-0.10418434860617767,0.0
1000,1,1.75,1.0,92,Sfit,0.17107221239566978,0.0
500,2,1.75,1.0,92,Sfit,0.21214994797759787,0.0
1000,2,1.75,1.0,92,Sfit,-0.0037844388459925445,0.0
500,3,1.75,1.0,92,Sfit,0.25713375000945154,0.0
1000,3,1.75,1.0,92,Sfit,0.20284089277930306,0.0
500,4,1.75,1.0,92,Sfit,0.12290802450178813,0.0
1000,4,1.75,1.0,92,Sfit,-0.17005978147784423,0.0
500,1,0.75,1.4142135623730951,92,Sfit,0.048261733948308995,0.0
1000,1,0.75,1.4142135623730951,92,Sfit,0.18986811478559953,0.0
500,2,0.75,1.4142135623730951,92,Sfit,0.3821594940479544,0.0
1000,2,0.75,1.4142135623730951,92,Sfit,-0.1561112634017903,0.0
500,3,0.75,1.4142135623730951,92,Sfit,0.09785506121250247,0.0
1000,3,0.75,1.4142135623730951,92,Sfit,0.11747089686993488,0.0
500,4,0.75,1.4142135623730951,92,Sfit,-0.02970665568474204,0.0
1000,4,0.75,1.4142135623730951,92,Sfit,-0.10840587159771638,0.0
500,1,1.75,1.4142135623730951,92,Sfit,0.16106964797166276,0.0
1000,1,1.75,1.4142135623730951,92,Sfit,-0.10230998584278361,0.0
500,2,1.75,1.4142135623730951,92,Sfit,0.05336337391560916,0.0
1000,2,1.75,1.4142135623730951,92,Sfit,0.009825423947886566,0.0
500,3,1.75,1.4142135623730951,92,Sfit,0.21239734290397935,0.0
1000,3,1.75,1.4142135623730951,92,Sfit,0.16436570132659967,0.0
500,4,1.75,1.4142135623730951,92,Sfit,-0.0963850051928352,0.0
1000,4,1.75,1.4142135623730951,92,Sfit,-0.036691170485410755,0.0
500,1,0.75,1.0,93,Sfit,0.04205996862434259,0.0
1000,1,0.75,1.0,93,Sfit,-0.00887827025773523,0.0
500,2,0.75,1.0,93,Sfit,-0.24837729412849568,0.0
1000,2,0.75,1.0,93,Sfit,0.010649002152048089,0.0
500,3,0.75,1.0,93,Sfit,-0.023274840419710882,0.0
1000,3,0.75,1.0,93,Sfit,0.1005702077534322,0.0
500,4,0.75,1.0,93,Sfit,0.3095631249588013,0.0
1000,4,0.75,1.0,93,Sfit,0.047241207839928995,0.0
500,1,1.75,1.0,93,Sfit,-0.030543911828637554,0.0
1000,1,1.75,1.0,93,Sfit,0.010949556228487237,0.0
500,2,1.75,1.0,93,Sfit,-0.1296170167999711,0.0
1000,2,1.75,1.0,93,Sfit,0.14965824618329446,0.0
500,3,1.75,1.0,93,Sfit,0.06737207218079601,0.0
1000,3,1.75,1.0,93,Sfit,0.35165061354412475,0.0
500,4,1.75,1.0,93,Sfit,-0.1303152913584073,0.0
1000,4,1.75,1.0,93,Sfit,0.16391766221800644,0.0
500,1,0.75,1.4142135623730951,93,Sfit,-0.13033203562911336,0.0
1000,1,0.75,1.4142135623730951,93,Sfit,-0.01209098804678423,0.0
500,2,0.75,1.4142135623730951,93,Sfit,0.22405199832601327,0.0
1000,2,0.75,1.4142135623730951,93,Sfit,0.15597257864745898,0.0
500,3,0.75,1.4142135623730951,93,Sfit,-0.07303595734114557,0.0
1000,3,0.75,1.4142135623730951,93,Sfit,0.15288004853448617,0.0
500,4,0.75,1.4142135623730951,93,Sfit,0.08253200878988085,0.0
1000,4,0.75,1.4142135623730951,93,Sfit,0.030284604147449923,0.0
500,1,1.75,1.4142135623730951,93,Sfit,1.573338715222996e-5,0.0
1000,1,1.75,1.4142135623730951,93,Sfit,-0.10591192142446057,0.0
500,2,1.75,1.4142135623730951,93,Sfit,-0.23506815477272275,0.0
1000,2,1.75,1.4142135623730951,93,Sfit,0.14787524186358436,0.0
500,3,1.75,1.4142135623730951,93,Sfit,0.34739418038144426,0.0
1000,3,1.75,1.4142135623730951,93,Sfit,0.036894791030306115,0.0
500,4,1.75,1.4142135623730951,93,Sfit,0.021020422512079452,0.0
1000,4,1.75,1.4142135623730951,93,Sfit,0.08751278633421182,0.0
500,1,0.75,1.0,94,Sfit,-0.0054366512875046805,0.0
1000,1,0.75,1.0,94,Sfit,-0.009300049096135514,0.0
500,2,0.75,1.0,94,Sfit,-0.0876975172684604,0.0
1000,2,0.75,1.0,94,Sfit,0.11012241998824157,0.0
500,3,0.75,1.0,94,Sfit,0.14707133309245496,0.0
1000,3,0.75,1.0,94,Sfit,0.08570301692899025,0.0
500,4,0.75,1.0,94,Sfit,-0.05657876410771497,0.0
1000,4,0.75,1.0,94,Sfit,-0.09126324339567297,0.0
500,1,1.75,1.0,94,Sfit,0.030436000393167784,0.0
1000,1,1.75,1.0,94,Sfit,-0.03968221401608617,0.0
500,2,1.75,1.0,94,Sfit,-0.1437372683897897,0.0
1000,2,1.75,1.0,94,Sfit,0.04190149298056075,0.0
500,3,1.75,1.0,94,Sfit,0.37193965574487975,0.0
1000,3,1.75,1.0,94,Sfit,0.0892854656666085,0.0
500,4,1.75,1.0,94,Sfit,0.14658549427906664,0.0
1000,4,1.75,1.0,94,Sfit,-0.05747757243443864,0.0
500,1,0.75,1.4142135623730951,94,Sfit,0.02240347896346855,0.0
1000,1,0.75,1.4142135623730951,94,Sfit,-0.10881702104283582,0.0
500,2,0.75,1.4142135623730951,94,Sfit,0.2245496778626478,0.0
1000,2,0.75,1.4142135623730951,94,Sfit,0.0634350464594831,0.0
500,3,0.75,1.4142135623730951,94,Sfit,-0.09578285489619515,0.0
1000,3,0.75,1.4142135623730951,94,Sfit,0.17435208342558045,0.0
500,4,0.75,1.4142135623730951,94,Sfit,-0.37556945742209213,0.0
1000,4,0.75,1.4142135623730951,94,Sfit,0.08438530893502014,0.0
500,1,1.75,1.4142135623730951,94,Sfit,0.0538289643798028,0.0
1000,1,1.75,1.4142135623730951,94,Sfit,-0.008880083464245299,0.0
500,2,1.75,1.4142135623730951,94,Sfit,0.008850378293484468,0.0
1000,2,1.75,1.4142135623730951,94,Sfit,0.12432864832654615,0.0
500,3,1.75,1.4142135623730951,94,Sfit,-0.08962775565487616,0.0
1000,3,1.75,1.4142135623730951,94,Sfit,0.16396243863092794,0.0
500,4,1.75,1.4142135623730951,94,Sfit,0.15245125013390284,0.0
1000,4,1.75,1.4142135623730951,94,Sfit,-0.1725513307649048,0.0
500,1,0.75,1.0,95,Sfit,-0.04613411756690899,0.0
1000,1,0.75,1.0,95,Sfit,0.0962272325047669,0.0
500,2,0.75,1.0,95,Sfit,0.06817313476722396,0.0
1000,2,0.75,1.0,95,Sfit,0.16631771499932418,0.0
500,3,0.75,1.0,95,Sfit,-0.05535884541872545,0.0
1000,3,0.75,1.0,95,Sfit,0.011953831775174817,0.0
500,4,0.75,1.0,95,Sfit,0.009368648590537704,0.0
1000,4,0.75,1.0,95,Sfit,-0.03927525853379291,0.0
500,1,1.75,1.0,95,Sfit,0.06153544411412422,0.0
1000,1,1.75,1.0,95,Sfit,-0.12855025961719654,0.0
500,2,1.75,1.0,95,Sfit,0.05124995499074631,0.0
1000,2,1.75,1.0,95,Sfit,-0.018067955568592215,0.0
500,3,1.75,1.0,95,Sfit,0.2109752129377605,0.0
1000,3,1.75,1.0,95,Sfit,0.2347410772845681,0.0
500,4,1.75,1.0,95,Sfit,-0.09874025378718257,0.0
1000,4,1.75,1.0,95,Sfit,0.05827304035128898,0.0
500,1,0.75,1.4142135623730951,95,Sfit,-0.12422996930839962,0.0
1000,1,0.75,1.4142135623730951,95,Sfit,-0.089502387123609,0.0
500,2,0.75,1.4142135623730951,95,Sfit,0.23241881567406397,0.0
1000,2,0.75,1.4142135623730951,95,Sfit,0.09647600700437275,0.0
500,3,0.75,1.4142135623730951,95,Sfit,0.3228481264008297,0.0
1000,3,0.75,1.4142135623730951,95,Sfit,0.05273751256656769,0.0
500,4,0.75,1.4142135623730951,95,Sfit,-0.07515703144990661,0.0
1000,4,0.75,1.4142135623730951,95,Sfit,-0.015708031390456966,0.0
500,1,1.75,1.4142135623730951,95,Sfit,0.009310401920089693,0.0
1000,1,1.75,1.4142135623730951,95,Sfit,-0.07629637975417908,0.0
500,2,1.75,1.4142135623730951,95,Sfit,0.1645144745743539,0.0
1000,2,1.75,1.4142135623730951,95,Sfit,-0.024001254598851038,0.0
500,3,1.75,1.4142135623730951,95,Sfit,0.3485547384665218,0.0
1000,3,1.75,1.4142135623730951,95,Sfit,0.25253781363003197,0.0
500,4,1.75,1.4142135623730951,95,Sfit,-0.030398809280181828,0.0
1000,4,1.75,1.4142135623730951,95,Sfit,-0.14288238669132186,0.0
500,1,0.75,1.0,96,Sfit,-0.13365385046085695,0.0
1000,1,0.75,1.0,96,Sfit,0.07512525778708867,0.0
500,2,0.75,1.0,96,Sfit,0.07662565177111878,0.0
1000,2,0.75,1.0,96,Sfit,0.030736523111821956,0.0
500,3,0.75,1.0,96,Sfit,Inf,0.0
1000,3,0.75,1.0,96,Sfit,0.09856506884440604,0.0
500,4,0.75,1.0,96,Sfit,-0.11794202490100567,0.0
1000,4,0.75,1.0,96,Sfit,-0.04408605005870327,0.0
500,1,1.75,1.0,96,Sfit,-0.10207202594004615,0.0
1000,1,1.75,1.0,96,Sfit,-0.06548801557273481,0.0
500,2,1.75,1.0,96,Sfit,0.26257201239544076,0.0
1000,2,1.75,1.0,96,Sfit,-0.01188067250522603,0.0
500,3,1.75,1.0,96,Sfit,0.28194164884446365,0.0
1000,3,1.75,1.0,96,Sfit,0.1782602633010567,0.0
500,4,1.75,1.0,96,Sfit,-0.03791430096268143,0.0
1000,4,1.75,1.0,96,Sfit,0.10634994931349753,0.0
500,1,0.75,1.4142135623730951,96,Sfit,-0.035967897133450805,0.0
1000,1,0.75,1.4142135623730951,96,Sfit,0.03565552288320485,0.0
500,2,0.75,1.4142135623730951,96,Sfit,0.17108928144787344,0.0
1000,2,0.75,1.4142135623730951,96,Sfit,0.13289705088961568,0.0
500,3,0.75,1.4142135623730951,96,Sfit,0.03664063793473003,0.0
1000,3,0.75,1.4142135623730951,96,Sfit,0.02218303917563067,0.0
500,4,0.75,1.4142135623730951,96,Sfit,0.17763182387373302,0.0
1000,4,0.75,1.4142135623730951,96,Sfit,-0.0778373826340598,0.0
500,1,1.75,1.4142135623730951,96,Sfit,-0.07751512516042298,0.0
1000,1,1.75,1.4142135623730951,96,Sfit,0.0778022541998785,0.0
500,2,1.75,1.4142135623730951,96,Sfit,0.11503877849567685,0.0
1000,2,1.75,1.4142135623730951,96,Sfit,0.12480640452433654,0.0
500,3,1.75,1.4142135623730951,96,Sfit,0.6625085945247331,0.0
1000,3,1.75,1.4142135623730951,96,Sfit,0.14714809634064385,0.0
500,4,1.75,1.4142135623730951,96,Sfit,-0.018008543505980655,0.0
1000,4,1.75,1.4142135623730951,96,Sfit,0.05720651997581378,0.0
500,1,0.75,1.0,97,Sfit,0.15925255718930637,0.0
1000,1,0.75,1.0,97,Sfit,0.1088396646061675,0.0
500,2,0.75,1.0,97,Sfit,-0.009025846581032794,0.0
1000,2,0.75,1.0,97,Sfit,0.03205702179039154,0.0
500,3,0.75,1.0,97,Sfit,-0.005560420403942955,0.0
1000,3,0.75,1.0,97,Sfit,-0.04538835458131619,0.0
500,4,0.75,1.0,97,Sfit,-0.12554468022137988,0.0
1000,4,0.75,1.0,97,Sfit,0.04587988932817279,0.0
500,1,1.75,1.0,97,Sfit,-0.07516111791054139,0.0
1000,1,1.75,1.0,97,Sfit,-0.1047854794378255,0.0
500,2,1.75,1.0,97,Sfit,0.09127655063077558,0.0
1000,2,1.75,1.0,97,Sfit,0.061196369356601325,0.0
500,3,1.75,1.0,97,Sfit,0.3119602726696189,0.0
1000,3,1.75,1.0,97,Sfit,-0.1040088577496768,0.0
500,4,1.75,1.0,97,Sfit,0.22894930371726285,0.0
1000,4,1.75,1.0,97,Sfit,0.09689423603202484,0.0
500,1,0.75,1.4142135623730951,97,Sfit,0.10201005965849028,0.0
1000,1,0.75,1.4142135623730951,97,Sfit,-0.07088575384147347,0.0
500,2,0.75,1.4142135623730951,97,Sfit,-0.01891857945568841,0.0
1000,2,0.75,1.4142135623730951,97,Sfit,0.025287582093299423,0.0
500,3,0.75,1.4142135623730951,97,Sfit,-0.09500457618384996,0.0
1000,3,0.75,1.4142135623730951,97,Sfit,0.16872616110317848,0.0
500,4,0.75,1.4142135623730951,97,Sfit,-0.08399703048534568,0.0
1000,4,0.75,1.4142135623730951,97,Sfit,-0.029186493004431456,0.0
500,1,1.75,1.4142135623730951,97,Sfit,0.02847413764028512,0.0
1000,1,1.75,1.4142135623730951,97,Sfit,0.0721424027026485,0.0
500,2,1.75,1.4142135623730951,97,Sfit,-0.10400026664199002,0.0
1000,2,1.75,1.4142135623730951,97,Sfit,0.15133685073785055,0.0
500,3,1.75,1.4142135623730951,97,Sfit,0.012147135340408904,0.0
1000,3,1.75,1.4142135623730951,97,Sfit,0.0125594947870923,0.0
500,4,1.75,1.4142135623730951,97,Sfit,0.2482144402921419,0.0
1000,4,1.75,1.4142135623730951,97,Sfit,0.057500441460757765,0.0
500,1,0.75,1.0,98,Sfit,-0.0012420906403428477,0.0
1000,1,0.75,1.0,98,Sfit,-0.017456066966766607,0.0
500,2,0.75,1.0,98,Sfit,-0.0016381255360553414,0.0
1000,2,0.75,1.0,98,Sfit,0.08910533015816104,0.0
500,3,0.75,1.0,98,Sfit,0.16774912102074072,0.0
1000,3,0.75,1.0,98,Sfit,0.19363895823296595,0.0
500,4,0.75,1.0,98,Sfit,0.17108145872062122,0.0
1000,4,0.75,1.0,98,Sfit,0.16942967286075578,0.0
500,1,1.75,1.0,98,Sfit,0.11170004133753064,0.0
1000,1,1.75,1.0,98,Sfit,0.02496227189260237,0.0
500,2,1.75,1.0,98,Sfit,-0.08578320106844546,0.0
1000,2,1.75,1.0,98,Sfit,0.04732664649783564,0.0
500,3,1.75,1.0,98,Sfit,-0.04640106768598197,0.0
1000,3,1.75,1.0,98,Sfit,0.08672302229800062,0.0
500,4,1.75,1.0,98,Sfit,0.1754657009200246,0.0
1000,4,1.75,1.0,98,Sfit,-0.08387035253498834,0.0
500,1,0.75,1.4142135623730951,98,Sfit,-0.0012106600248509205,0.0
1000,1,0.75,1.4142135623730951,98,Sfit,0.03679888350804793,0.0
500,2,0.75,1.4142135623730951,98,Sfit,0.18672660088174653,0.0
1000,2,0.75,1.4142135623730951,98,Sfit,0.03270776286244316,0.0
500,3,0.75,1.4142135623730951,98,Sfit,0.13209832694775045,0.0
1000,3,0.75,1.4142135623730951,98,Sfit,-0.058477114017140945,0.0
500,4,0.75,1.4142135623730951,98,Sfit,-0.019433203593869967,0.0
1000,4,0.75,1.4142135623730951,98,Sfit,-0.33757415528258106,0.0
500,1,1.75,1.4142135623730951,98,Sfit,0.07149348012883236,0.0
1000,1,1.75,1.4142135623730951,98,Sfit,0.1573365570805773,0.0
500,2,1.75,1.4142135623730951,98,Sfit,0.17247402461423725,0.0
1000,2,1.75,1.4142135623730951,98,Sfit,0.01194165683662579,0.0
500,3,1.75,1.4142135623730951,98,Sfit,0.1094983193209921,0.0
1000,3,1.75,1.4142135623730951,98,Sfit,0.09089225922486094,0.0
500,4,1.75,1.4142135623730951,98,Sfit,0.04934407490004332,0.0
1000,4,1.75,1.4142135623730951,98,Sfit,-0.10737758459492573,0.0
500,1,0.75,1.0,99,Sfit,-0.023217556009153782,0.0
1000,1,0.75,1.0,99,Sfit,0.14804135852053338,0.0
500,2,0.75,1.0,99,Sfit,0.05928261785733435,0.0
1000,2,0.75,1.0,99,Sfit,0.13012223223409183,0.0
500,3,0.75,1.0,99,Sfit,0.106179327828933,0.0
1000,3,0.75,1.0,99,Sfit,Inf,0.0
500,4,0.75,1.0,99,Sfit,0.08663902217394696,0.0
1000,4,0.75,1.0,99,Sfit,-0.13481679528484278,0.0
500,1,1.75,1.0,99,Sfit,-0.08544448255113589,0.0
1000,1,1.75,1.0,99,Sfit,0.09683317137279294,0.0
500,2,1.75,1.0,99,Sfit,0.10665527348815917,0.0
1000,2,1.75,1.0,99,Sfit,-0.05426897358795941,0.0
500,3,1.75,1.0,99,Sfit,0.1962845011660134,0.0
1000,3,1.75,1.0,99,Sfit,0.04055117354708462,0.0
500,4,1.75,1.0,99,Sfit,0.28826973185020943,0.0
1000,4,1.75,1.0,99,Sfit,-0.0038514620612840962,0.0
500,1,0.75,1.4142135623730951,99,Sfit,0.050742291446844126,0.0
1000,1,0.75,1.4142135623730951,99,Sfit,0.003417883113884996,0.0
500,2,0.75,1.4142135623730951,99,Sfit,0.14803294364088665,0.0
1000,2,0.75,1.4142135623730951,99,Sfit,-0.08044291351634218,0.0
500,3,0.75,1.4142135623730951,99,Sfit,0.27509663936206463,0.0
1000,3,0.75,1.4142135623730951,99,Sfit,0.08698281992877963,0.0
500,4,0.75,1.4142135623730951,99,Sfit,-0.21532589049981396,0.0
1000,4,0.75,1.4142135623730951,99,Sfit,-0.021438515284035106,0.0
500,1,1.75,1.4142135623730951,99,Sfit,0.009091217639756803,0.0
1000,1,1.75,1.4142135623730951,99,Sfit,0.037675131000567616,0.0
500,2,1.75,1.4142135623730951,99,Sfit,0.16395224461610164,0.0
1000,2,1.75,1.4142135623730951,99,Sfit,0.15987806264124524,0.0
500,3,1.75,1.4142135623730951,99,Sfit,0.20658446070915426,0.0
1000,3,1.75,1.4142135623730951,99,Sfit,0.2708384234417231,0.0
500,4,1.75,1.4142135623730951,99,Sfit,-0.010631375802217373,0.0
1000,4,1.75,1.4142135623730951,99,Sfit,-0.13251761569766934,0.0
500,1,0.75,1.0,100,Sfit,0.024243882942913048,0.0
1000,1,0.75,1.0,100,Sfit,0.19567855838880022,0.0
500,2,0.75,1.0,100,Sfit,-0.0056245762745685,0.0
1000,2,0.75,1.0,100,Sfit,0.06804063737826467,0.0
500,3,0.75,1.0,100,Sfit,0.38443322696200033,0.0
1000,3,0.75,1.0,100,Sfit,-0.029320907929186846,0.0
500,4,0.75,1.0,100,Sfit,-0.256513295274064,0.0
1000,4,0.75,1.0,100,Sfit,0.08905735160482756,0.0
500,1,1.75,1.0,100,Sfit,-0.04472216299109083,0.0
1000,1,1.75,1.0,100,Sfit,0.0382157509603198,0.0
500,2,1.75,1.0,100,Sfit,0.3694740134035095,0.0
1000,2,1.75,1.0,100,Sfit,0.04574659981039825,0.0
500,3,1.75,1.0,100,Sfit,0.4020776055384438,0.0
1000,3,1.75,1.0,100,Sfit,0.2158819110999763,0.0
500,4,1.75,1.0,100,Sfit,0.15480063885953207,0.0
1000,4,1.75,1.0,100,Sfit,0.019821228171871937,0.0
500,1,0.75,1.4142135623730951,100,Sfit,-0.08085840528193759,0.0
1000,1,0.75,1.4142135623730951,100,Sfit,0.03257613280198564,0.0
500,2,0.75,1.4142135623730951,100,Sfit,0.03559834126718222,0.0
1000,2,0.75,1.4142135623730951,100,Sfit,-0.09113595381978717,0.0
500,3,0.75,1.4142135623730951,100,Sfit,Inf,0.0
1000,3,0.75,1.4142135623730951,100,Sfit,-0.1319197561913384,0.0
500,4,0.75,1.4142135623730951,100,Sfit,0.0065445504958985545,0.0
1000,4,0.75,1.4142135623730951,100,Sfit,0.17926160253530168,0.0
500,1,1.75,1.4142135623730951,100,Sfit,0.07700359031119781,0.0
1000,1,1.75,1.4142135623730951,100,Sfit,-0.034171577562405485,0.0
500,2,1.75,1.4142135623730951,100,Sfit,-0.2830515855232406,0.0
1000,2,1.75,1.4142135623730951,100,Sfit,-0.2162905175539142,0.0
500,3,1.75,1.4142135623730951,100,Sfit,0.2827396244286675,0.0
1000,3,1.75,1.4142135623730951,100,Sfit,0.037182736819441495,0.0
500,4,1.75,1.4142135623730951,100,Sfit,0.03608254570874588,0.0
1000,4,1.75,1.4142135623730951,100,Sfit,0.16288905628309466,0.0
500,1,0.75,1.0,101,Sfit,-0.12282862953040258,0.0
1000,1,0.75,1.0,101,Sfit,0.011698362422201914,0.0
500,2,0.75,1.0,101,Sfit,0.141886877715071,0.0
1000,2,0.75,1.0,101,Sfit,0.07399216415371525,0.0
500,3,0.75,1.0,101,Sfit,-0.069917928176881,0.0
1000,3,0.75,1.0,101,Sfit,0.2405484773578924,0.0
500,4,0.75,1.0,101,Sfit,0.1516326360002714,0.0
1000,4,0.75,1.0,101,Sfit,-0.06863914942739563,0.0
500,1,1.75,1.0,101,Sfit,-0.08673891051889447,0.0
1000,1,1.75,1.0,101,Sfit,0.046814138930118904,0.0
500,2,1.75,1.0,101,Sfit,-0.013522632509779881,0.0
1000,2,1.75,1.0,101,Sfit,0.08860147533715902,0.0
500,3,1.75,1.0,101,Sfit,0.2633991372129062,0.0
1000,3,1.75,1.0,101,Sfit,-0.09501678189091789,0.0
500,4,1.75,1.0,101,Sfit,-0.02150081941712538,0.0
1000,4,1.75,1.0,101,Sfit,0.003919952825836205,0.0
500,1,0.75,1.4142135623730951,101,Sfit,0.0029830651169222644,0.0
1000,1,0.75,1.4142135623730951,101,Sfit,-0.11347251897725183,0.0
500,2,0.75,1.4142135623730951,101,Sfit,-0.06894660264056852,0.0
1000,2,0.75,1.4142135623730951,101,Sfit,0.09223207584716211,0.0
500,3,0.75,1.4142135623730951,101,Sfit,0.11505134678493467,0.0
1000,3,0.75,1.4142135623730951,101,Sfit,0.2356110207658526,0.0
500,4,0.75,1.4142135623730951,101,Sfit,-0.000984392788593834,0.0
1000,4,0.75,1.4142135623730951,101,Sfit,-0.042149620213722795,0.0
500,1,1.75,1.4142135623730951,101,Sfit,0.01575292690190926,0.0
1000,1,1.75,1.4142135623730951,101,Sfit,0.00694274593421956,0.0
500,2,1.75,1.4142135623730951,101,Sfit,0.4784305612802732,0.0
1000,2,1.75,1.4142135623730951,101,Sfit,0.0025300690171513565,0.0
500,3,1.75,1.4142135623730951,101,Sfit,0.06516147235035169,0.0
1000,3,1.75,1.4142135623730951,101,Sfit,0.06074295306741516,0.0
500,4,1.75,1.4142135623730951,101,Sfit,-0.2183199985002434,0.0
1000,4,1.75,1.4142135623730951,101,Sfit,0.021063056271757717,0.0
500,1,0.75,1.0,102,Sfit,0.05188907490027609,0.0
1000,1,0.75,1.0,102,Sfit,0.027358036669731155,0.0
500,2,0.75,1.0,102,Sfit,0.06564068662255482,0.0
1000,2,0.75,1.0,102,Sfit,0.02262066422643343,0.0
500,3,0.75,1.0,102,Sfit,0.45968270664637434,0.0
1000,3,0.75,1.0,102,Sfit,-0.014861586773110513,0.0
500,4,0.75,1.0,102,Sfit,-0.06627676897564523,0.0
1000,4,0.75,1.0,102,Sfit,0.05659674288835297,0.0
500,1,1.75,1.0,102,Sfit,-0.03643010583962415,0.0
1000,1,1.75,1.0,102,Sfit,-0.07640051213858388,0.0
500,2,1.75,1.0,102,Sfit,0.18147992411784458,0.0
1000,2,1.75,1.0,102,Sfit,0.074896114572884,0.0
500,3,1.75,1.0,102,Sfit,0.25254502374703397,0.0
1000,3,1.75,1.0,102,Sfit,0.00922391063189246,0.0
500,4,1.75,1.0,102,Sfit,0.1304503023345127,0.0
